,PC1,PC2,PC3
0,3.609248282159038,0.8283668357903088,-1.3089149177958004
1,2.930589316793226,0.6771668386745434,-0.6529515366591224
2,1.538992673559018,0.4248452782486714,0.06764196350685196
3,1.9036578449690065,0.6522136518551213,-0.47472396588606486
4,-0.6886360866835781,-0.04050541724029648,0.5986628384300863
5,-0.940702914148296,-0.02939458404875052,0.49866097258377695
6,-0.49109333593723475,0.03065420936167197,-0.3689067473603895
7,-0.6794732938191974,-0.058135655179768236,-0.36015096902026256
8,-2.3049012645782097,0.04027385064048663,0.5269604961445469
9,-1.2817435316035444,1.2527169395168163,0.6251824150506283
10,-2.5330698524767765,0.6870401918625728,-0.4980430646817607
11,-3.960747828796849,0.660402173741978,-1.399443080838383
14,3.8292235773835146,0.6943036313833578,-1.2968208019525649
15,3.1392822379087044,0.6922836562030045,-0.6025419297418517
16,1.729888506026403,0.32385457135667717,0.5565074776072808
17,2.0891507872953508,0.5018664670221512,0.35005284620010124
18,-0.6809923185192115,-0.08980450658817146,0.7777508768630255
19,-0.963299440789202,0.14475918615900374,0.03113840426334969
20,-0.4018975918445987,0.0191627509330774,-0.3405723831565574
21,-0.6312322076051364,0.022434479345805548,-0.3115917269309468
22,-2.3312220094261584,-0.024048763325016376,0.48174614752520456
23,-1.3875386502101974,0.9470443062812326,0.680186533557875
24,-2.516959614990506,0.8084808297103236,-0.3275130955991035
25,-3.928288792405265,0.9502043043546674,-1.3371394453345709
28,4.427562847836108,0.40135232474371574,-0.9259441234762709
29,3.720236422354127,0.18401679835375756,-0.2528137161316992
30,2.153319076837379,-0.7624741679282075,0.5652761945016938
31,2.425416334685398,-0.3059054188295248,-0.9071286876729837
32,-0.1044525814856065,-1.4158819026953542,1.28708214202627
33,-0.17837677260189014,-1.7496618698117887,2.8796824931060736
34,-0.07552762709815611,-1.02773926956316,-0.5124401392803183
35,-0.13140839957038952,-0.638108102307248,-0.374557081856302
36,-1.6868263514596986,-0.3645923972711907,0.39209662631665365
37,-0.847441331500973,0.3221701735795226,0.4195833217800976
38,-2.0255920919463133,0.2059406591421347,-0.3796717944026791
39,-3.544116552930381,0.3232997185422486,-1.7577922415420164
42,4.788088987981672,0.15307105897547685,-0.14115464728276111
43,3.8992168808663763,-0.006571998241635657,-0.2677290654348576
44,2.3828479079484053,-0.353450204923678,0.4805185834167222
45,2.3467596962691797,-1.3591069819021717,0.2991474347307546
46,-0.2366909965253222,-1.7038590430269172,1.6828334779811822
47,-0.5355108249109367,-0.6526994603825894,0.38741592254704343
48,-0.13342646674657888,-1.0424088605356086,-0.04624798731848474
49,-0.3190147385905803,-0.9424826636277791,-0.1362802972627391
50,-1.8605543518531542,-1.5309904319377636,0.585011087634968
51,-0.8482495460093639,-0.22396295201684846,1.1748711961515337
52,-2.185482390275007,-0.32730800104319263,-0.522825897194313
53,-3.5662868296029115,-0.23640746935705706,-1.6310417690117756
56,4.13498098303133,-0.41175363209405347,-1.2867679749211451
57,3.730507824280002,0.00618305228840236,0.016119411270815884
58,2.610051903884763,-0.5019489721645146,2.6907858544557777
59,2.6176469099271413,-0.41316773792962425,-0.06853033629314086
60,-0.31081335827613255,-1.796723436948868,-0.10938343161674643
61,-0.7371839908816281,-2.2681225457852174,-0.6787171822589034
62,-0.16271445501439336,-2.6538109886688157,-0.6033170537421403
63,-0.42866638024591985,-2.6839080419870944,-1.209279966705825
64,-1.9055315436985434,-2.7322144259318972,0.2961145450084874
65,-0.5797855371829423,-1.4098671573818466,2.12673968790615
66,-1.9696269638085075,-1.323015097929841,-0.8315093706169908
67,-3.4196311668733403,-1.4148614673426747,-1.886533520454258
