Country,Year,BEV Percentage (Total Number Of Registrations),BEV (New Registrations),GDP,CPI,EG,Recharging Points,AC Recharging Speed (km/h),DC Recharging Speed (km/h),Available,Battery Capacity,Real Range,Purchase price (EUR),Log_BEV Percentage (Total Number Of Registrations),Log_BEV (New Registrations),Log_Recharging Points,Log_GDP,Log_CPI,Log_Available,Log_DC Recharging Speed (km/h),YJ_Purchase price (EUR)
Denmark,2015,2.0000000000000004,4132.999999999998,2030205.9,0.4520341536915922,1.5,1392,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,1.0986122886681098,8.327000740241713,7.239214973779806,14.523648267006624,0.372965437952136,3.091042453358316,5.946074844809171,0.2778088403931457
Denmark,2016,0.55,1219.0000000000005,2101520.3,0.2500000000000201,1.6,2516,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.4382549309311553,7.106606137727303,7.830822995135316,14.55817206899336,0.22314355131422584,3.1780538303479458,5.920237037819614,-0.18327089379826644
Denmark,2017,0.32000000000000006,709.9999999999998,2189589.4,1.14713216957606,1.5,2600,47.705882352940996,267.27272727273004,28.0,40.4,221.75,44717.85999999997,0.27763173659827955,6.566672429803241,7.8636512654486515,14.599225052336555,0.7641330771211616,3.367295829986474,5.592004102144579,0.9066685175413296
Denmark,2018,0.69,1502.0,2243542.2,0.8136094674556213,1.5,2674,48.714285714286,267.7777777777801,29.0,41.2,216.55,46225.87999999999,0.5247285289349821,7.315218389752975,7.891704659330107,14.623566959840156,0.5953190404531926,3.4011973816621555,5.5938849332738165,1.3066140324564979
Denmark,2019,2.43,5487.000000000005,2303636.7,0.7581315725116164,1.4,2776,57.06666666666701,458.9285714285701,34.0,69.48000000000002,300.68,42237.970000000016,1.2325602611778486,8.610319169405722,7.9291264873067995,14.650000040169225,0.5642516386192292,3.5553480614894135,6.131071197922922,0.31858354261669347
Denmark,2020,7.159999999999998,14185.00000000001,2326592.3,0.4207119741100971,-1.1,11341,39.325301204819006,403.16455696203013,97.0,57.76144578313298,286.2,38311.38000000003,2.0992441689760155,9.560010841762033,9.336267928573973,14.659915652621983,0.35115813617747144,4.584967478670572,6.001822114242144,-0.45103572356237
Denmark,2021,13.399999999999999,24831.99999999999,2553260.5,1.853045439896808,2.3,19182,40.90434782608699,493.3913043478299,168.0,64.04695652173898,308.73,40745.01000000002,2.667228206581955,10.119928692790662,9.861779749136337,14.75288211949365,1.0483869991626458,5.1298987149230735,6.203327317695581,0.003736800253886465
Denmark,2022,20.709999999999997,30718.000000000007,2831269.6,7.696566998892644,4.0,38234,49.31481481481501,594.2592592592601,253.0,73.78703703703697,345.44,43874.27000000001,3.0777729838902004,10.332636634648445,10.551506605478325,14.856236144125202,2.1629283499578964,5.537334267018537,6.388997040490443,0.6971592583048458
Denmark,2023,36.239999999999995,62617.99999999999,2787929.9,3.305178112376054,1.1,72581,70.30769230769201,649.2307692307699,371.0,79.230769230769,361.7945214093807,45999.05000000002,3.617383452408866,11.044824025414016,11.192472236187903,14.840810265763437,1.4598185103980683,5.918893854273146,6.477327329467392,1.2443231316336583
Denmark,2024,51.719999999999985,89568.00000000007,2926877.8,1.372200497689185,0.7,122910,84.21975370048266,711.4345658618294,580.1958722522671,85.05352762209984,378.9233317561453,45999.05000000002,3.9649948901942516,11.402764556954535,11.719215795210426,14.889447157232148,0.8638180044137014,6.365087829558497,6.568688070538588,1.2443231316336583
Estonia,2011,0.33000000000000007,56.00000000000001,16741.9,4.981901314536063,6.5,160,17.499999999999996,174.99999999999991,4.0,16.375,95.0,30469.929999999997,0.28517894223366247,4.04305126783455,5.081404364984463,9.725729566793422,1.7887384630031498,1.6094379124341003,5.170483995038151,-1.4930844053620678
Estonia,2012,2.6100000000000003,506.00000000000017,18086.6,3.93339987296984,1.6,160,29.169521043596298,217.39413911549923,4.0,23.269579724420442,95.0,30469.929999999997,1.2837077723447896,6.2285110035911835,5.081404364984463,9.802981899604484,1.5960283797751573,1.6094379124341003,5.386301407958927,-1.4930844053620678
Estonia,2013,0.5899999999999999,116.00000000000003,19163.2,2.78056658954994,1.2,160,48.199999999999996,270.00000000000006,8.0,32.9,142.22,30469.929999999997,0.46373401623214006,4.762173934797756,5.081404364984463,9.860799234183162,1.3298738898142286,2.1972245773362196,5.602118820879701,-1.4930844053620678
Estonia,2014,1.5,315.9999999999999,20365.6,-0.1061751465216852,0.8,178,22.600000000000005,239.99999999999994,13.0,33.25999999999999,155.77,35555.639999999985,0.9162907318741551,5.75890177387728,5.187385805840755,9.921651583163797,-0.11224543633736558,2.6390573296152584,5.484796933490655,-0.88565742138688
Estonia,2015,0.18000000000000002,36.99999999999999,21010.9,-0.4923260065473915,2.9,189,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,0.1655144384775734,3.6375861597263857,5.247024072160486,9.9528442228773,-0.6779157825822592,3.091042453358316,5.946074844809171,0.2778088403931457
Estonia,2016,0.21,48.99999999999999,22189.0,0.1486849076273649,0.3,360,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.19062035960864973,3.912023005428146,5.8888779583328805,10.007397015926639,0.13861772942822495,3.1780538303479458,5.920237037819614,-0.18327089379826644
Estonia,2017,0.10000000000000002,26.0,24316.1,3.417235494880547,2.7,370,47.705882352940996,267.27272727273004,28.0,40.4,221.75,44717.85999999997,0.09531017980432487,3.295836866004329,5.916202062607435,10.09893508554899,1.4855140467649437,3.367295829986474,5.592004102144579,0.9066685175413296
Estonia,2018,0.37999999999999995,100.00000000000003,26438.5,3.436326884204464,0.9,378,48.714285714286,267.7777777777801,29.0,41.2,216.55,46225.87999999999,0.3220834991691133,4.61512051684126,5.937536205082426,10.182614383045511,1.4898267557282419,3.4011973816621555,5.5938849332738165,1.3066140324564979
Estonia,2019,0.29,80.00000000000003,28472.1,2.277259312435176,1.3,376,57.06666666666701,458.9285714285701,34.0,69.48000000000002,300.68,42237.970000000016,0.2546422183735807,4.394449154672439,5.932245187448011,10.256715060891617,1.1870074976311984,3.5553480614894135,6.131071197922922,0.31858354261669347
Estonia,2020,1.92,359.99999999999983,27859.3,-0.4445310976798129,-2.7,202,39.325301204819006,403.16455696203013,97.0,57.76144578313298,286.2,38311.38000000003,1.0715836162801904,5.8888779583328805,5.313205979041787,10.234958015402167,-0.5879426528912761,4.584967478670572,6.001822114242144,-0.45103572356237
Estonia,2021,2.25,503.00000000000006,31453.3,4.653166738474747,0.1,234,40.90434782608699,493.3913043478299,168.0,64.04695652173898,308.73,40745.01000000002,1.1786549963416462,6.222576268071369,5.459585514144159,10.356290977742836,1.7322158728312702,5.1298987149230735,6.203327317695581,0.003736800253886465
Estonia,2022,3.3,712.0,36300.9,19.39826340806164,4.6,455,49.31481481481501,594.2592592592601,253.0,73.78703703703697,345.44,43874.27000000001,1.4586150226995167,6.569481420414296,6.1224928095143865,10.499625360480964,3.0154497701708554,5.537334267018537,6.388997040490443,0.6971592583048458
Estonia,2023,6.390000000000001,1457.9999999999993,38353.4,9.15922507983982,3.2,1104,70.30769230769201,649.2307692307699,371.0,79.230769230769,361.7945214093807,45999.05000000002,2.0001277349601105,7.285506548522785,7.007600613951853,10.554624532939009,2.318382167572195,5.918893854273146,6.477327329467392,1.2443231316336583
Estonia,2024,5.200000000000001,1319.9999999999998,39847.7,3.520560532965817,0.2,3366,84.21975370048266,711.4345658618294,580.1958722522671,85.05352762209984,378.9233317561453,45999.05000000002,1.824549292051046,7.186144304522325,8.121777419161074,10.59284506135249,1.5086359978734234,6.365087829558497,6.568688070538588,1.2443231316336583
Finland,2011,0.02,29.000000000000004,197655.0,3.4168075425521,1.5,116,17.499999999999996,174.99999999999991,4.0,16.375,95.0,30469.929999999997,0.019802627296179712,3.4011973816621555,4.762173934797756,12.194283424955197,1.4854171596823318,1.6094379124341003,5.170483995038151,-1.4930844053620678
Finland,2012,0.049999999999999996,51.00000000000001,200378.0,2.808336225615751,0.6,176,29.169521043596298,217.39413911549923,4.0,23.269579724420442,95.0,30469.929999999997,0.04879016416943199,3.9512437185814275,5.176149732573829,12.207965852282786,1.3371924075733368,1.6094379124341003,5.386301407958927,-1.4930844053620678
Finland,2013,0.049999999999999996,47.99999999999999,203497.0,1.478286156888081,-0.8,267,48.199999999999996,270.00000000000006,8.0,32.9,142.22,30469.929999999997,0.04879016416943199,3.8918202981106265,5.5909869805108565,12.223411455806664,0.9075672555099376,2.1972245773362196,5.602118820879701,-1.4930844053620678
Finland,2014,0.17000000000000004,183.00000000000006,205855.0,1.041196211784392,-0.5,405,22.600000000000005,239.99999999999994,13.0,33.25999999999999,155.77,35555.639999999985,0.15700374880966478,5.214935757608986,6.0063531596017325,12.234932174210726,0.7135360143292141,2.6390573296152584,5.484796933490655,-0.88565742138688
Finland,2015,0.22,236.00000000000009,210192.0,-0.2079288399052519,0.3,888,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,0.1988508587451652,5.4680601411351315,6.790097235513905,12.25578143525297,-0.2331040425993754,3.091042453358316,5.946074844809171,0.2778088403931457
Finland,2016,0.19000000000000003,230.99999999999997,215717.0,0.3566845008917245,0.6,897,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.17395330712343807,5.44673737166631,6.8001700683022,12.281727278130603,0.30504385632042674,3.1780538303479458,5.920237037819614,-0.18327089379826644
Finland,2017,0.44000000000000006,516.9999999999999,224706.0,0.7540150470843531,0.6,947,47.705882352940996,267.27272727273004,28.0,40.4,221.75,44717.85999999997,0.3646431135879093,6.249975242259483,6.854354502255021,12.322552610336162,0.5619074726385951,3.367295829986474,5.592004102144579,0.9066685175413296
Finland,2018,0.6700000000000002,806.9999999999997,231905.0,1.083820984093036,2.6,927,48.714285714286,267.7777777777801,29.0,41.2,216.55,46225.87999999999,0.5128236264286639,6.694562058521095,6.833031732786201,12.354087396130133,0.7342032200541959,3.4011973816621555,5.5938849332738165,1.3066140324564979
Finland,2019,1.6599999999999997,1897.0000000000007,238518.0,1.024093929634245,1.5,2593,57.06666666666701,458.9285714285701,34.0,69.48000000000002,300.68,42237.970000000016,0.9783261227936076,7.5485559791698735,7.860956364876389,12.38220425070771,0.7051221582704627,3.5553480614894135,6.131071197922922,0.31858354261669347
Finland,2020,4.4,4244.000000000002,236387.0,0.2905545556533039,-2.3,11232,39.325301204819006,403.16455696203013,97.0,57.76144578313298,286.2,38311.38000000003,1.6863989535702288,8.353497098745448,9.326611153641569,12.373229801804356,0.2550720141014995,4.584967478670572,6.001822114242144,-0.45103572356237
Finland,2021,10.31,10150.999999999993,248764.0,2.194574323400038,2.3,16646,40.90434782608699,493.3913043478299,168.0,64.04695652173898,308.73,40745.01000000002,2.425687290128029,9.225426009394223,9.719985298994011,12.424263954710314,1.1614538468406477,5.1298987149230735,6.203327317695581,0.003736800253886465
Finland,2022,17.79,14528.999999999996,266135.0,7.123507733014013,3.5,20172,49.31481481481501,594.2592592592601,253.0,73.78703703703697,345.44,43874.27000000001,2.933324813425374,9.583970756564328,9.912100355634351,12.491762735301162,2.0947620477185267,5.537334267018537,6.388997040490443,0.6971592583048458
Finland,2023,33.910000000000004,29671.000000000004,272848.0,6.250643221547617,0.9,38263,70.30769230769201,649.2307692307699,371.0,79.230769230769,361.7945214093807,45999.05000000002,3.5527733211169448,10.297959119169427,10.552264785360133,12.516673807590253,1.9810901851446425,5.918893854273146,6.477327329467392,1.2443231316336583
Finland,2024,29.53,21868.00000000002,275963.0,1.565689062316196,-1.1,57625,84.21975370048266,711.4345658618294,580.1958722522671,85.05352762209984,378.9233317561453,45999.05000000002,3.4187098067467865,9.992825387888324,10.961729133727554,12.528025701409323,0.9422270828246129,6.365087829558497,6.568688070538588,1.2443231316336583
France,2011,0.11999999999999998,2630.000000000001,2062141.4,2.111597951749987,0.8,363,17.499999999999996,174.99999999999991,4.0,16.375,95.0,30469.929999999997,0.11332868530700316,7.875119281040293,5.8971538676367405,14.539256000340426,1.135136405087631,1.6094379124341003,5.170483995038151,-1.4930844053620678
France,2012,0.2999999999999999,5662.999999999995,2088286.7,1.954195316135015,0.4,809,29.169521043596298,217.39413911549923,4.0,23.269579724420442,95.0,30469.929999999997,0.26236426446749095,8.641885635373555,6.697034247666484,14.551855005849182,1.083226301129576,1.6094379124341003,5.386301407958927,-1.4930844053620678
France,2013,0.49000000000000005,8583.000000000002,2120351.9,0.8637154978618733,0.2,1802,48.199999999999996,270.00000000000006,8.0,32.9,142.22,30469.929999999997,0.39877611995736784,9.057655284310535,7.497207223203318,14.567093095059041,0.6225720747118421,2.1972245773362196,5.602118820879701,-1.4930844053620678
France,2014,0.6300000000000001,11138.999999999996,2153733.1,0.5077588229379629,0.5,1834,22.600000000000005,239.99999999999994,13.0,33.25999999999999,155.77,35555.639999999985,0.488580014818671,9.318297513481275,7.51479976048867,14.582713684324593,0.4106243250565687,2.6390573296152584,5.484796933490655,-0.88565742138688
France,2015,0.94,17740.999999999996,2201401.6,0.0375143805125298,0.3,10665,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,0.6626879730752367,9.783689989080532,9.274816391160547,14.604605260637324,0.0368278337616257,3.091042453358316,5.946074844809171,0.2778088403931457
France,2016,1.1600000000000001,23010.999999999993,2231819.2,0.1833348611238293,0.7,14987,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.7701082216960737,10.043771097983184,9.615005159913578,14.618328043683011,0.16833660590894126,3.1780538303479458,5.920237037819614,-0.18327089379826644
France,2017,1.27,26508.999999999978,2291680.5,1.03228275064667,1.2,22011,47.705882352940996,267.27272727273004,28.0,40.4,221.75,44717.85999999997,0.8197798314933114,10.18527729928307,9.99934303817965,14.644796385555123,0.7091596689762101,3.367295829986474,5.592004102144579,0.9066685175413296
France,2018,1.5100000000000002,32208.999999999993,2355362.8,1.850815083155015,1.0,24850,48.714285714286,267.7777777777801,29.0,41.2,216.55,46225.87999999999,0.9202827531436926,10.380032242325244,10.120653272163802,14.672205753332024,1.0476049474815243,3.4011973816621555,5.5938849332738165,1.3066140324564979
France,2019,1.98,42932.99999999996,2432206.8,1.108254922882918,1.2,25075,57.06666666666701,458.9285714285701,34.0,69.48000000000002,300.68,42237.970000000016,1.091923300517313,10.667419331814033,10.12966649239386,14.704309962497005,0.7458605545264122,3.5553480614894135,6.131071197922922,0.31858354261669347
France,2020,6.719999999999998,110908.99999999993,2318276.2,0.4764988527250138,-0.1,1,39.325301204819006,403.16455696203013,97.0,57.76144578313298,286.2,38311.38000000003,2.0438143640366846,11.616474340598787,0.6931471805599453,14.656334881581888,0.3896736451781817,4.584967478670572,6.001822114242144,-0.45103572356237
France,2021,9.770000000000001,162104.99999999994,2508102.3,1.642331410383928,2.6,105567,40.90434782608699,493.3913043478299,168.0,64.04695652173898,308.73,40745.01000000002,2.3767644911682972,11.996005721227531,11.567110574028307,14.735037368084505,0.9716616374399285,5.1298987149230735,6.203327317695581,0.003736800253886465
France,2022,13.270000000000001,202868.00000000015,2653997.2,5.222367483697355,2.3,280632,49.31481481481501,594.2592592592601,253.0,73.78703703703697,345.44,43874.27000000001,2.658159431488745,12.22031572951818,12.544803044867416,14.791577815652508,1.8281504587206434,5.537334267018537,6.388997040490443,0.6971592583048458
France,2023,16.730000000000004,296902.00000000023,2826541.5,4.878357265084381,1.1,430395,70.30769230769201,649.2307692307699,371.0,79.230769230769,361.7945214093807,45999.05000000002,2.8752581200861167,12.601160765113063,12.972460994106228,14.85456479124837,1.7712773461912694,5.918893854273146,6.477327329467392,1.2443231316336583
France,2024,16.919999999999998,290747.99999999994,2919899.9,1.99904942291464,0.8,571796,84.21975370048266,711.4345658618294,580.1958722522671,85.05352762209984,378.9233317561453,45999.05000000002,2.8859174075467844,12.580215630994084,13.256539312266868,14.887060235312381,1.0982953794292276,6.365087829558497,6.568688070538588,1.2443231316336583
Germany,2011,0.06,1828.0000000000005,2746910.0,2.075172837358742,1.1,942,17.499999999999996,174.99999999999991,4.0,16.375,95.0,30469.929999999997,0.05826890812397577,7.511524648390866,6.849066282633458,14.825987565571847,1.1233611069500473,1.6094379124341003,5.170483995038151,-1.4930844053620678
Germany,2012,0.08,2555.0,2799280.0,2.008488847829526,1.2,1518,29.169521043596298,217.39413911549923,4.0,23.269579724420442,95.0,30469.929999999997,0.07696104113612832,7.846198815497425,7.325807502595773,14.84487315645605,1.1014379087840882,1.6094379124341003,5.386301407958927,-1.4930844053620678
Germany,2013,0.18000000000000002,5433.999999999997,2866480.0,1.504723302518823,0.7,2447,48.199999999999996,270.00000000000006,8.0,32.9,142.22,30469.929999999997,0.1655144384775734,8.60061479955531,7.803026643632217,14.868595703016265,0.9181782703595673,2.1972245773362196,5.602118820879701,-1.4930844053620678
Germany,2014,0.2999999999999999,9141.000000000002,2984470.0,0.9067940004342138,0.9,2941,22.600000000000005,239.99999999999994,13.0,33.25999999999999,155.77,35555.639999999985,0.26236426446749095,9.12063445889169,7.9868449011613825,14.908933069673134,0.6454232979381996,2.6390573296152584,5.484796933490655,-0.88565742138688
Germany,2015,0.4200000000000001,13368.999999999993,3087030.0,0.5144261371254552,0.9,5571,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,0.35065687161316944,9.500768670095988,8.625509334899697,14.942720345545958,0.41503657982733594,3.091042453358316,5.946074844809171,0.2778088403931457
Germany,2016,0.37999999999999995,12415.000000000007,3195210.0,0.4917470084452129,1.3,15730,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.3220834991691133,9.426741242423,9.663388566822505,14.977163684301757,0.3999479220184878,3.1780538303479458,5.920237037819614,-0.18327089379826644
Germany,2017,0.75,25763.999999999978,3333110.0,1.509494851096218,1.4,25373,47.705882352940996,267.27272727273004,28.0,40.4,221.75,44717.85999999997,0.5596157879354227,10.156772260762324,10.141480306700544,15.019416660065666,0.9200814783459399,3.367295829986474,5.592004102144579,0.9066685175413296
Germany,2018,1.06,36533.000000000015,3434030.0,1.732168797669476,1.3,27459,48.714285714286,267.7777777777801,29.0,41.2,216.55,46225.87999999999,0.7227059828014898,10.50599861283663,10.220485679321962,15.049245347772137,1.0050957251840473,3.4011973816621555,5.5938849332738165,1.3066140324564979
Germany,2019,1.6999999999999997,61415.00000000001,3537280.0,1.445659768882532,0.9,38888,57.06666666666701,458.9285714285701,34.0,69.48000000000002,300.68,42237.970000000016,0.9932517730102833,11.025425666507735,10.568466713268153,15.078868910890034,0.894314930649193,3.5553480614894135,6.131071197922922,0.31858354261669347
Germany,2020,6.56,191329.99999999997,3450720.0,0.1448779258139629,-0.7,150624,39.325301204819006,403.16455696203013,97.0,57.76144578313298,286.2,38311.38000000003,2.0228711901914416,12.161760191437281,11.922548583227057,15.054093752680359,0.13529801631277943,4.584967478670572,6.001822114242144,-0.45103572356237
Germany,2021,13.399999999999999,351331.99999999994,3682340.0,3.0666666666667,0.2,204664,40.90434782608699,493.3913043478299,168.0,64.04695652173898,308.73,40745.01000000002,2.667228206581955,12.769489770648281,12.229129775105537,15.11905924919735,1.4028236630711095,5.1298987149230735,6.203327317695581,0.003736800253886465
Germany,2022,17.51,464321.9999999999,3989390.0,6.872574385510962,1.3,291730,49.31481481481501,594.2592592592601,253.0,73.78703703703697,345.44,43874.27000000001,2.9183111265854063,13.048335709718424,12.583587423777912,15.199149145637714,2.063385122727185,5.537334267018537,6.388997040490443,0.6971592583048458
Germany,2023,18.28,520074.00000000035,4219310.0,5.946436677258284,0.7,405023,70.30769230769201,649.2307692307699,371.0,79.230769230769,361.7945214093807,45999.05000000002,2.9590682891823996,13.161728310926584,12.911701603592174,15.255182402539994,1.9382288197886932,5.918893854273146,6.477327329467392,1.2443231316336583
Germany,2024,13.47,379472.00000000006,4328970.0,2.256498143387575,0.1,581995,84.21975370048266,711.4345658618294,580.1958722522671,85.05352762209984,378.9233317561453,45999.05000000002,2.6720775406433925,12.846538727041748,13.274218853837723,15.28084042739498,1.1806524288790452,6.365087829558497,6.568688070538588,1.2443231316336583
Greece,2011,0.0,0.0,203475.0,3.329853233506451,-4.3,0,17.499999999999996,174.99999999999991,4.0,16.375,95.0,30469.929999999997,0.0,0.0,0.0,12.22330334079184,1.4655336461758421,1.6094379124341003,5.170483995038151,-1.4930844053620678
Greece,2012,0.0,1.0,185899.2,1.501526961777553,-4.0,0,29.169521043596298,217.39413911549923,4.0,23.269579724420442,95.0,30469.929999999997,0.0,0.6931471805599453,0.0,12.132965249556186,0.9169013301321126,1.6094379124341003,5.386301407958927,-1.4930844053620678
Greece,2013,0.009999999999999998,3.0,178113.9,-0.9212694542569306,-0.6,0,48.199999999999996,270.00000000000006,8.0,32.9,142.22,30469.929999999997,0.009950330853168082,1.3862943611198906,0.0,12.090184126643061,-2.5417240699785992,2.1972245773362196,5.602118820879701,-1.4930844053620678
Greece,2014,0.06,43.99999999999999,176071.8,-1.312260964055098,3.6,2,22.600000000000005,239.99999999999994,13.0,33.25999999999999,155.77,35555.639999999985,0.05826890812397577,3.8066624897703196,1.0986122886681098,12.078652824859988,,2.6390573296152584,5.484796933490655,-0.88565742138688
Greece,2015,0.06,42.99999999999999,175362.9,-1.735888047652836,-2.9,33,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,0.05826890812397577,3.784189633918261,3.5263605246161616,12.074618522457987,,3.091042453358316,5.946074844809171,0.2778088403931457
Greece,2016,0.039999999999999994,28.000000000000004,174448.2,-0.8256539783909728,3.4,33,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.03922071315328129,3.367295829986474,3.5263605246161616,12.06938886076319,-1.746713324537642,3.1780538303479458,5.920237037819614,-0.18327089379826644
Greece,2017,0.07,58.000000000000014,177378.5,1.121254520314196,-0.5,38,47.705882352940996,267.27272727273004,28.0,40.4,221.75,44717.85999999997,0.06765864847381481,4.07753744390572,3.6635616461296463,12.08604678411939,0.7520076685312393,3.367295829986474,5.592004102144579,0.9066685175413296
Greece,2018,0.10000000000000002,107.99999999999997,180615.7,0.6256214134536086,4.6,50,48.714285714286,267.7777777777801,29.0,41.2,216.55,46225.87999999999,0.09531017980432487,4.6913478822291435,3.9318256327243257,12.104132385235935,0.48589015096143384,3.4011973816621555,5.5938849332738165,1.3066140324564979
Greece,2019,0.17000000000000004,190.0,185181.2,0.2530075220381911,2.2,203,57.06666666666701,458.9285714285701,34.0,69.48000000000002,300.68,42237.970000000016,0.15700374880966478,5.25227342804663,5.318119993844216,12.129095484264116,0.2255466791187301,3.5553480614894135,6.131071197922922,0.31858354261669347
Greece,2020,0.8400000000000001,678.0000000000001,167539.5,-1.247983555814084,-2.6,814,39.325301204819006,403.16455696203013,97.0,57.76144578313298,286.2,38311.38000000003,0.6097655716208943,6.520621127558696,6.703188113240863,12.028980392065291,,4.584967478670572,6.001822114242144,-0.45103572356237
Greece,2021,2.1,2119.9999999999995,184574.6,1.223825010198541,5.1,1950,40.90434782608699,493.3913043478299,168.0,64.04695652173898,308.73,40745.01000000002,1.1314021114911006,7.659642954564682,7.576097340623111,12.125814414633176,0.7992286908280236,5.1298987149230735,6.203327317695581,0.003736800253886465
Greece,2022,2.5099999999999993,2644.0000000000005,207008.7,9.645259812806383,3.5,3051,49.31481481481501,594.2592592592601,253.0,73.78703703703697,345.44,43874.27000000001,1.2556160374777743,7.8804263442924,8.023552392404348,12.240520931052997,2.365114705074969,5.537334267018537,6.388997040490443,0.6971592583048458
Greece,2023,4.5,6050.0,224686.2,3.464801285134019,2.0,8952,70.30769230769201,649.2307692307699,371.0,79.230769230769,361.7945214093807,45999.05000000002,1.7047480922384253,8.707978826622321,9.099743950634156,12.322464491708851,1.4962247083289069,5.918893854273146,6.477327329467392,1.2443231316336583
Greece,2024,5.920000000000001,8706.999999999993,236736.0,2.741490457886056,0.9,24539,84.21975370048266,711.4345658618294,580.1958722522671,85.05352762209984,378.9233317561453,45999.05000000002,1.9344157696295783,9.071997422354437,10.108059718264903,12.37470509929783,1.3194840501905247,6.365087829558497,6.568688070538588,1.2443231316336583
Hungary,2011,0.02,9.000000000000002,28492068.0,3.929920989350683,-0.1,0,17.499999999999996,174.99999999999991,4.0,16.375,95.0,30469.929999999997,0.019802627296179712,2.302585092994046,0.0,17.165136325809865,1.5953229614252973,1.6094379124341003,5.170483995038151,-1.4930844053620678
Hungary,2012,0.02,8.000000000000002,28919193.0,5.652145170886496,0.9,1,29.169521043596298,217.39413911549923,4.0,23.269579724420442,95.0,30469.929999999997,0.019802627296179712,2.1972245773362196,0.6931471805599453,17.180016084880293,1.8949393847375424,1.6094379124341003,5.386301407958927,-1.4930844053620678
Hungary,2013,0.02,14.0,30343344.0,1.733199849831035,1.5,63,48.199999999999996,270.00000000000006,8.0,32.9,142.22,30469.929999999997,0.019802627296179712,2.70805020110221,4.1588830833596715,17.22808777630192,1.0054730289819391,2.1972245773362196,5.602118820879701,-1.4930844053620678
Hungary,2014,0.039999999999999994,29.000000000000004,32826770.0,-0.2275662709882774,4.4,123,22.600000000000005,239.99999999999994,13.0,33.25999999999999,155.77,35555.639999999985,0.03922071315328129,3.4011973816621555,4.820281565605037,17.306754929477627,-0.25820906157730106,2.6390573296152584,5.484796933490655,-0.88565742138688
Hungary,2015,0.24999999999999997,194.99999999999991,34984755.0,-0.0616446800641597,2.5,180,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,0.22314355131420974,5.278114659230517,5.198497031265826,17.370422981720207,-0.06362659580300561,3.091042453358316,5.946074844809171,0.2778088403931457
Hungary,2016,0.24,231.99999999999991,36311882.0,0.3947693066863805,3.3,205,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.2151113796169455,5.4510384535657,5.327876168789581,17.407655601037902,0.3327290300469646,3.1780538303479458,5.920237037819614,-0.18327089379826644
Hungary,2017,0.6200000000000001,724.9999999999998,39335929.0,2.348242811501598,1.8,272,47.705882352940996,267.27272727273004,28.0,40.4,221.75,44717.85999999997,0.4824261492442928,6.587550014824796,5.60947179518496,17.48764890853196,1.2084356743408344,3.367295829986474,5.592004102144579,0.9066685175413296
Hungary,2018,0.94,1287.0000000000005,43553984.0,2.850247925946405,2.0,595,48.714285714286,267.7777777777801,29.0,41.2,216.55,46225.87999999999,0.6626879730752367,7.160845906664299,6.39024066706535,17.58951176109492,1.3481375425760525,3.4011973816621555,5.5938849332738165,1.3066140324564979
Hungary,2019,1.1600000000000001,1832.9999999999998,47940496.0,3.338586353820137,1.2,410,57.06666666666701,458.9285714285701,34.0,69.48000000000002,300.68,42237.970000000016,0.7701082216960737,7.51425465281641,6.018593214496234,17.685471154042347,1.4675485701261917,3.5553480614894135,6.131071197922922,0.31858354261669347
Hungary,2020,2.3199999999999994,2974.9999999999995,48807766.0,3.326743857667302,-2.0,3205,39.325301204819006,403.16455696203013,97.0,57.76144578313298,286.2,38311.38000000003,1.199964782928397,7.998335395952982,8.072779333169498,17.70340001799486,1.4648152632038445,4.584967478670572,6.001822114242144,-0.45103572356237
Hungary,2021,3.539999999999999,4311.999999999996,55560466.0,5.1109653438286,2.4,7398,40.90434782608699,493.3913043478299,168.0,64.04695652173898,308.73,40745.01000000002,1.5129270120532565,8.369388996647842,8.90910013492555,17.832982481142665,1.8100847547837209,5.1298987149230735,6.203327317695581,0.003736800253886465
Hungary,2022,4.22,4709.999999999996,65950424.0,14.60814394924331,1.6,12637,49.31481481481501,594.2592592592601,253.0,73.78703703703697,345.44,43874.27000000001,1.6524974018945473,8.45765547870004,9.444463427333401,18.0044138813828,2.7477928260642432,5.537334267018537,6.388997040490443,0.6971592583048458
